urls,0
https://t.co/Bq4y9K9Cno,7
https://t.co/9r05LbFRns,7
https://t.co/TCsGkSQSal,7
https://t.co/P7fUyhiZIf,6
https://t.co/gvLBA35XNe,4
https://t.co/g6gDlJWc6G,4
https://t.co/0j3h69neyD,4
https://t.co/bUImuTqI7H,4
https://t.co/I0Efe9653W,3
https://t.co/dR3PbON4ej,3
